61	30	77	55
38	39	56	61
54	34	66	44
47	98	37	48
71	31	97	73
1	98	50	35
9	36	76	28
41	49	34	89
3	32	8	35
42	54	58	75
62	74	85	9
28	97	49	58
36	40	7	73
70	85	69	88
49	5	38	44
3	31	82	53
55	23	79	85
10	12	63	78
74	30	98	36
24	28	16	65
73	58	41	90
41	22	29	73
60	71	32	83
99	65	21	68
46	2	69	18
73	59	15	63
75	69	22	92
65	5	14	27
55	2	70	6
62	53	53	66
11	11	66	64
34	68	62	36
97	79	91	30
40	52	48	84
34	30	74	32
75	30	42	10
49	33	39	29
100	89	68	2
98	78	22	58
25	93	30	48
8	51	78	40
46	3	8	55
53	85	18	63
84	64	81	65
24	69	5	94
50	48	95	33
38	10	21	13
9	21	74	84
49	99	51	62
5	96	12	98
82	27	8	47
49	51	22	94
25	70	93	39
98	51	76	29
85	6	35	46
66	88	38	65
96	55	62	82
96	35	12	69
53	53	69	64
87	12	77	26
90	56	11	42
15	8	29	76
31	32	24	79
76	20	82	80
49	6	47	27
95	54	46	95
13	11	33	38
93	24	5	52
16	23	23	76
29	53	60	94
11	94	12	93
81	65	37	93
83	17	99	67
40	64	49	72
34	66	90	35
9	58	74	33
90	56	63	1
82	6	95	66
96	91	16	48
72	47	81	42
25	3	47	9
63	39	64	93
27	16	34	98
82	71	75	61
44	93	49	4
61	25	9	76
93	2	20	46
21	69	45	79
66	53	55	86
58	11	29	70
94	62	64	66
79	52	16	42
43	22	11	25
48	21	10	66
1	84	72	63
45	46	70	62
30	29	20	6
2	27	98	19
54	18	51	48
8	57	47	43
70	64	8	69
16	79	38	78
78	50	82	95
27	6	21	29
46	65	18	94
87	95	65	58
51	91	30	3
33	66	30	83
13	71	93	58
11	6	99	18
19	92	24	3
73	54	63	68
64	77	85	33
87	99	12	3
96	97	88	11
8	84	94	33
49	14	30	18
16	3	28	67
87	68	86	14
62	15	65	65
67	22	26	89
51	20	21	95
97	81	95	59
47	95	40	22
7	85	33	19
38	98	13	8
30	1	8	65
3	45	100	63
70	86	11	60
1	27	41	37
15	94	38	68
12	96	79	73
67	69	48	56
31	79	9	84
53	88	73	56
34	34	46	69
13	73	37	65
35	65	66	5
67	40	91	11
4	23	94	87
16	48	57	19
75	81	91	76
64	64	31	85
3	12	22	35
40	83	73	78
63	13	8	24
5	44	59	40
71	63	54	7
90	34	69	3
27	2	40	97
8	7	76	41
3	79	61	16
100	2	35	54
69	91	73	79
23	37	96	29
8	80	47	88
96	57	86	97
20	23	92	43
93	49	12	94
77	78	21	76
97	20	16	84
83	94	79	11
26	14	41	85
98	92	59	9
84	11	4	66
61	94	67	68
30	14	51	77
18	17	61	89
16	52	17	28
71	23	61	91
83	29	57	35
4	96	42	33
1	88	78	92
5	11	89	94
34	11	74	65
18	16	45	37
36	5	92	87
44	5	69	14
23	45	2	2
14	19	29	58
44	41	5	97
76	47	63	68
4	16	68	10
74	9	39	33
69	99	66	66
31	64	71	62
36	82	53	29
4	71	19	37
14	25	17	2
21	28	8	28
67	83	90	12
7	56	18	5
3	100	78	26
85	96	40	45
31	39	55	93
92	13	76	31
78	8	17	90
5	22	79	56
76	19	88	38
68	43	26	35
17	92	42	82
67	39	29	55
36	21	44	11
36	31	88	1
97	85	17	86
93	41	59	71
2	9	84	95
31	51	80	55
96	57	44	25
25	15	92	49
100	32	98	64
25	60	6	53
80	3	36	13
76	93	19	7
97	27	17	73
54	54	86	40
48	17	93	61
60	47	75	28
70	73	21	73
61	82	10	51
57	32	42	58
37	60	72	6
36	85	85	77
47	79	100	64
80	73	23	56
44	20	75	49
30	26	30	53
26	31	37	94
46	30	21	57
83	64	95	17
7	9	13	10
96	10	98	15
23	74	60	84
40	16	13	43
37	37	34	48
61	35	66	98
24	58	36	97
68	6	88	42
9	18	18	82
23	3	95	79
26	20	81	96
1	27	26	29
18	8	7	57
35	10	95	50
62	10	66	47
72	87	70	12
61	46	96	70
95	59	90	91
63	63	56	7
70	32	19	79
87	41	95	75
82	64	41	19
69	25	95	67
91	14	98	59
57	35	79	86
99	25	89	57
64	10	83	72
39	72	15	80
55	54	10	34
55	94	71	32
74	74	64	39
95	55	85	65
52	24	17	74
43	28	29	26
68	97	48	35
41	40	43	8
86	46	81	1
99	23	76	99
30	70	70	78
67	100	80	64
44	29	85	61
48	90	86	60
65	28	58	1
6	87	90	16
36	34	51	67
11	90	45	1
4	2	66	86
53	63	97	10
8	45	18	3
45	6	21	12
68	25	87	76
81	13	97	22
43	30	85	76
15	48	54	44
20	77	47	25
5	77	21	69
77	1	13	98
17	66	36	73
81	19	89	93
56	19	47	88
33	80	92	13
38	46	89	41
77	45	72	74
4	49	80	20
27	55	97	44
4	33	40	23
83	88	29	17
66	83	98	32
28	96	5	35
46	14	68	10
24	93	40	65
89	42	3	13
8	1	13	62
54	93	44	23
19	13	78	91
84	21	32	87
52	25	85	88
14	10	70	27
75	69	17	25
65	72	93	40
32	87	100	72
47	38	21	99
92	48	76	91
36	84	41	88
100	84	87	24
69	10	76	89
72	60	59	40
46	93	50	26
46	2	72	20
28	35	13	37
92	12	58	19
7	34	6	29
84	54	14	32
47	70	77	83
91	7	88	24
35	80	80	28
42	6	43	60
86	98	94	56
68	31	49	33
50	88	28	85
65	39	58	76
59	52	69	61
64	7	92	47
21	2	91	32
32	20	42	31
27	43	24	7
80	2	59	27
98	82	76	63
37	88	57	89
8	17	22	74
20	55	91	45
31	75	63	91
63	39	24	66
82	69	76	53
35	88	55	41
35	65	67	41
91	3	88	13
83	47	65	49
65	25	52	39
42	59	46	24
84	26	91	82
89	50	59	45
73	78	74	9
59	86	10	34
34	82	48	69
67	38	93	10
28	56	32	9
6	12	91	85
39	25	88	95
92	57	20	64
83	53	46	20
23	80	49	30
19	78	1	72
78	91	52	13
28	98	27	1
4	49	31	76
33	92	83	39
93	80	18	50
49	52	43	63
51	72	48	11
33	79	57	56
31	13	39	21
19	39	34	93
49	28	12	3
46	11	41	52
26	30	24	49
23	48	24	26
96	67	8	53
16	35	70	10
24	98	73	2
29	56	91	50
17	45	3	73
68	4	62	23
77	28	67	57
99	43	78	62
6	12	100	23
53	50	18	22
61	88	3	35
78	20	91	28
71	18	53	18
15	31	85	52
70	92	37	55
65	19	95	3
59	67	14	24
17	83	38	65
73	38	73	42
56	15	62	51
14	65	66	68
3	26	55	32
71	93	52	68
31	71	3	50
19	39	71	63
52	19	97	85
71	60	65	72
91	98	17	17
83	92	58	90
36	91	84	51
69	8	35	83
21	55	8	37
89	93	78	10
78	32	11	3
86	51	74	18
93	40	88	29
100	55	83	85
3	56	10	8
53	96	40	53
26	63	32	87
17	63	34	78
67	42	9	80
70	26	58	17
44	17	82	23
90	54	55	12
12	28	51	34
41	76	11	82
51	90	37	37
76	42	47	1
16	47	11	18
78	14	6	4
9	49	52	57
27	91	82	54
85	33	11	93
91	31	21	70
82	17	18	2
71	2	43	80
43	91	64	13
73	20	76	8
13	59	29	18
20	49	17	14
75	31	66	60
56	72	52	7
30	39	84	23
22	92	67	77
85	64	60	49
43	65	43	74
37	95	15	7
22	1	6	82
20	17	16	70
18	62	72	33
28	11	81	10
16	50	63	32
60	59	93	42
80	19	36	2
60	48	52	72
83	22	93	34
44	36	17	9
75	44	68	76
9	25	12	65
9	68	37	30
79	52	29	18
82	57	96	64
17	77	100	22
28	51	42	67
57	18	1	2
31	41	44	98
85	14	92	75
15	67	90	61
30	74	36	57
49	74	20	22
75	99	92	72
48	4	30	35
10	11	78	5
46	70	17	88
22	41	83	10
26	100	21	65
31	46	1	96
39	73	63	25
90	92	94	13
54	64	19	34
35	73	80	40
45	44	16	61
66	89	74	37
36	5	57	60
55	83	97	71
21	85	50	5
52	75	22	90
30	75	98	89
93	36	5	35
86	87	52	19
30	46	85	15
56	57	25	85
29	77	64	25
38	58	42	63
87	16	62	43
74	25	52	16
78	13	78	66
37	11	15	31
56	32	55	84
34	77	13	20
49	93	87	76
48	18	45	16
69	13	53	61
88	3	86	76
3	89	60	60
67	80	73	44
45	63	2	35
42	44	46	45
13	31	36	53
21	40	83	49
52	74	65	59
91	72	23	44
26	31	44	49
15	53	69	93
85	29	51	56
84	78	29	69
39	96	50	61
98	67	20	69
82	96	51	82
44	67	40	73
94	20	28	10
86	56	4	83
84	73	26	34
77	21	92	34
12	11	53	2
48	27	59	88
99	81	76	85
30	30	42	37
42	69	70	44
93	100	57	85
59	53	46	69
85	12	39	87
85	60	18	58
92	87	36	88
22	96	35	54
32	80	36	33
50	36	3	44
73	73	34	75
67	38	21	39
69	12	54	5
44	14	26	38
44	26	83	17
47	52	14	3
71	49	86	4
71	56	78	7
89	97	44	35
36	84	56	35
29	38	47	33
98	88	42	57
9	84	64	53
68	83	98	53
18	28	50	88
66	4	62	55
99	76	49	21
9	100	43	62
32	62	2	44
59	5	81	2
81	43	60	97
53	91	68	92
91	92	68	15
48	2	27	4
43	17	86	82
42	82	19	70
41	18	96	47
39	17	47	4
46	86	83	35
47	84	4	12
33	49	62	15
65	94	65	74
16	76	25	89
13	67	70	66
81	4	78	14
34	83	100	29
52	89	93	29
97	84	61	37
21	56	44	12
62	23	43	70
50	86	93	33
60	72	57	18
21	43	33	74
5	80	48	32
67	100	31	70
3	77	23	99
39	36	53	59
14	61	11	26
2	95	14	67
26	63	35	91
2	92	50	96
47	94	86	88
4	84	92	50
80	42	78	65
43	88	4	12
5	78	13	82
14	15	53	67
72	60	29	74
80	8	66	82
30	49	41	6
39	19	19	14
66	57	75	63
85	43	38	5
69	71	21	19
53	52	71	94
82	53	5	30
97	32	15	23
21	48	14	14
59	11	24	55
78	62	9	52
23	54	71	69
55	56	28	64
86	2	38	87
36	91	13	70
68	45	44	9
66	40	15	90
49	54	3	67
78	36	62	13
71	46	11	56
99	77	94	26
84	54	3	37
85	34	48	10
40	75	3	77
68	46	41	72
85	55	46	66
80	72	88	15
46	39	32	29
70	74	84	75
29	46	32	43
25	99	65	87
87	61	96	39
44	5	38	79
41	63	15	92
85	18	7	29
53	76	30	56
90	63	5	55
10	63	44	50
95	7	69	10
61	30	13	68
51	64	75	47
91	91	88	90
92	87	11	31
7	13	24	57
10	4	24	23
23	39	97	60
36	12	97	35
32	6	59	72
66	8	28	14
50	92	60	34
57	38	33	9
32	18	47	49
95	100	31	82
24	94	44	99
32	51	52	45
85	99	56	78
92	30	100	66
62	31	17	4
9	61	85	70
73	92	50	35
22	9	28	8
84	58	71	59
57	38	36	8
18	89	62	20
63	100	45	40
43	37	41	67
83	6	13	28
63	21	24	8
99	43	92	28
89	94	7	18
83	28	64	88
19	38	69	41
29	28	79	27
13	24	57	97
25	33	21	70
17	65	17	17
80	72	80	45
31	63	96	66
14	39	99	94
30	30	29	79
18	58	27	68
40	8	18	56
46	52	52	5
43	48	80	7
35	13	100	38
55	67	79	5
15	9	11	47
91	47	96	34
77	64	16	18
71	46	19	57
36	75	68	99
93	6	75	89
21	61	47	22
3	22	73	67
37	18	67	99
10	16	100	25
51	55	12	82
79	81	76	90
38	33	74	13
7	13	85	47
65	83	43	96
50	65	35	18
95	70	63	91
75	97	90	98
25	92	81	74
48	42	68	94
3	21	76	68
82	100	14	60
33	37	91	54
29	43	99	56
1	19	33	47
97	38	57	75
7	13	16	64
57	100	92	76
89	97	68	77
42	29	15	98
64	61	66	50
18	93	28	78
10	13	17	64
41	62	21	37
53	3	95	52
62	57	92	89
92	73	22	66
100	91	52	27
35	28	40	36
86	11	91	30
84	93	43	13
35	37	67	79
83	67	81	46
10	95	21	48
63	85	54	42
96	38	83	57
61	44	54	80
9	77	86	98
93	92	98	36
66	2	30	18
84	26	18	47
98	44	38	38
36	87	36	86
96	16	70	31
77	51	77	30
31	43	93	26
99	7	27	52
63	39	57	17
52	31	22	60
96	41	78	6
59	59	30	81
72	58	75	77
96	27	19	75
54	30	39	89
49	83	38	75
28	87	71	47
29	23	49	92
49	78	94	100
62	18	100	89
21	42	35	80
